DATA SET,DATE,PLAYER FULL NAME,POSITION,OWN TEAM,OPP TEAM,VENUE (R/H),MIN,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOT,A,PF,ST,TO,BL,PTS
2016-2017 Regular Season,03.20.17,John Wall,PG,Washington,Boston,R,33.9,4,10,0,3,8,9,0,4,4,8,1,3,5,0,16
2016-2017 Regular Season,03.20.17,Ian Mahinmi,C,Washington,Boston,R,16.9,0,1,0,0,0,0,1,3,4,0,0,0,1,0,0
2016-2017 Regular Season,03.20.17,Jason Smith,C,Washington,Boston,R,17.5,5,8,3,5,0,0,0,5,5,1,6,0,2,1,13
2016-2017 Regular Season,03.20.17,Bojan Bogdanovic,SF,Washington,Boston,R,28.2,5,12,0,5,4,5,3,3,6,2,4,1,3,1,14
2016-2017 Regular Season,03.20.17,Brandon Jennings,PG,Washington,Boston,R,15.3,3,7,1,3,3,3,0,1,1,7,1,0,0,0,10
2016-2017 Regular Season,03.20.17,Kelly Oubre Jr.,SF,Washington,Boston,R,24.2,2,5,0,3,0,0,0,4,4,0,3,1,1,2,4
2016-2017 Regular Season,03.20.17,Tomas Satoransky,SG,Washington,Boston,R,7.5,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
2016-2017 Regular Season,03.20.17,Jae Crowder,SF,Boston,Washington,H,38.1,5,12,3,8,3,4,3,5,8,1,2,3,1,1,16
2016-2017 Regular Season,03.20.17,Amir Johnson,PF,Boston,Washington,H,21.4,2,6,0,0,0,0,2,1,3,0,4,2,2,1,4
2016-2017 Regular Season,03.20.17,Al Horford,C,Boston,Washington,H,35.7,6,11,0,1,4,7,2,7,9,5,0,1,1,2,16
2016-2017 Regular Season,03.20.17,Avery Bradley,SG,Boston,Washington,H,34.1,8,16,4,8,0,0,3,6,9,4,3,1,0,0,20
2016-2017 Regular Season,03.20.17,Isaiah Thomas,PG,Boston,Washington,H,34.7,7,19,2,10,9,11,1,3,4,4,3,1,3,0,25
2016-2017 Regular Season,03.20.17,Tyler Zeller,C,Boston,Washington,H,6.4,2,4,0,0,0,0,2,1,3,0,0,0,0,0,4
2016-2017 Regular Season,03.20.17,Kelly Olynyk,C,Boston,Washington,H,17.9,4,7,1,2,0,0,4,7,11,1,5,0,3,1,9
2016-2017 Regular Season,03.20.17,Marcus Smart,PG,Boston,Washington,H,20.5,3,9,0,1,4,6,1,1,2,2,4,0,1,1,10
2016-2017 Regular Season,03.20.17,Jaylen Brown,SF,Boston,Washington,H,19.8,3,6,0,2,0,0,1,2,3,1,3,1,1,0,6
2016-2017 Regular Season,03.20.17,Terry Rozier,PG,Boston,Washington,H,11.5,0,3,0,1,0,0,0,1,1,1,0,1,1,0,0
2016-2017 Regular Season,03.20.17,Juan Hernangomez,PF,Denver,Houston,R,33.4,6,11,1,5,2,2,1,4,5,1,2,1,0,0,15
2016-2017 Regular Season,03.20.17,Mason Plumlee,C,Denver,Houston,R,23.5,2,5,0,0,0,0,2,5,7,1,1,1,0,1,4
2016-2017 Regular Season,03.20.17,Nikola Jokic,PF,Denver,Houston,R,39.6,7,14,0,3,8,8,1,12,13,8,3,0,5,1,22
2016-2017 Regular Season,03.20.17,Gary Harris,SG,Denver,Houston,R,39.3,10,16,3,6,5,6,1,1,2,4,2,3,3,0,28
2016-2017 Regular Season,03.20.17,Jameer Nelson,PG,Denver,Houston,R,31.1,2,9,1,4,0,0,0,6,6,4,2,1,2,0,5
2016-2017 Regular Season,03.20.17,Will Barton,SG,Denver,Houston,R,30.4,8,13,4,5,4,5,0,7,7,8,1,1,1,1,24
2016-2017 Regular Season,03.20.17,Kenneth Faried,PF,Denver,Houston,R,10,2,6,0,0,1,1,3,0,3,0,2,0,4,0,5
2016-2017 Regular Season,03.20.17,Jamal Murray,SG,Denver,Houston,R,22.8,5,8,1,3,2,2,0,4,4,0,3,0,3,0,13
2016-2017 Regular Season,03.20.17,Emmanuel Mudiay,PG,Denver,Houston,R,10,2,4,2,3,2,2,0,1,1,0,2,0,1,0,8
2016-2017 Regular Season,03.20.17,Trevor Ariza,SF,Houston,Denver,H,41.2,5,11,3,7,1,2,0,4,4,3,2,2,0,0,14
2016-2017 Regular Season,03.20.17,Ryan Anderson,PF,Houston,Denver,H,24.6,4,8,2,6,0,0,1,1,2,1,2,0,0,0,10
2016-2017 Regular Season,03.20.17,Clint Capela,C,Houston,Denver,H,27,6,8,0,0,0,0,2,7,9,4,5,1,0,1,12
2016-2017 Regular Season,03.20.17,Patrick Beverley,SG,Houston,Denver,H,32.5,5,9,4,5,0,0,1,5,6,3,4,1,1,0,14
2016-2017 Regular Season,03.20.17,James Harden,PG,Houston,Denver,H,39.5,13,29,4,11,9,11,1,6,7,11,4,4,6,0,39
2016-2017 Regular Season,03.20.17,Eric Gordon,SG,Houston,Denver,H,32.3,5,9,4,7,4,4,0,1,1,3,2,0,3,1,18
2016-2017 Regular Season,03.20.17,Nene,C,Houston,Denver,H,21,3,6,0,0,0,0,1,2,3,0,2,2,1,0,6
2016-2017 Regular Season,03.20.17,Lou Williams,SG,Houston,Denver,H,16.9,2,6,0,2,3,4,0,3,3,2,1,0,1,0,7
2016-2017 Regular Season,03.20.17,Sam Dekker,SF,Houston,Denver,H,5.1,2,3,0,0,1,2,0,0,0,0,0,2,0,0,5
2016-2017 Regular Season,03.20.17,Patrick McCaw,SG,Golden State,Oklahoma City,R,20.1,2,2,1,1,0,0,2,3,5,3,1,1,1,0,5
2016-2017 Regular Season,03.20.17,Draymond Green,PF,Golden State,Oklahoma City,R,26.2,0,4,0,1,2,4,1,9,10,6,3,1,2,0,2
2016-2017 Regular Season,03.20.17,Zaza Pachulia,C,Golden State,Oklahoma City,R,14.3,1,4,0,0,0,0,1,1,2,1,4,0,2,0,2
2016-2017 Regular Season,03.20.17,Klay Thompson,SG,Golden State,Oklahoma City,R,32,12,21,7,15,3,3,1,5,6,2,2,2,1,0,34
2016-2017 Regular Season,03.20.17,Stephen Curry,PG,Golden State,Oklahoma City,R,29.9,8,17,7,12,0,0,0,4,4,6,3,0,5,0,23
2016-2017 Regular Season,03.20.17,JaVale McGee,C,Golden State,Oklahoma City,R,13.4,5,7,0,0,0,0,3,2,5,0,0,0,0,4,10
2016-2017 Regular Season,03.20.17,Andre Iguodala,SF,Golden State,Oklahoma City,R,21.8,1,4,0,1,4,4,0,4,4,4,0,2,0,1,6
2016-2017 Regular Season,03.20.17,Shaun Livingston,PG,Golden State,Oklahoma City,R,17.1,1,5,0,0,2,2,0,1,1,1,1,0,3,0,4
2016-2017 Regular Season,03.20.17,Matt Barnes,SF,Golden State,Oklahoma City,R,18.9,2,4,0,2,3,4,0,1,1,2,5,1,0,0,7
2016-2017 Regular Season,03.20.17,Ian Clark,SG,Golden State,Oklahoma City,R,18.3,2,4,0,1,1,2,0,0,0,1,0,0,0,0,5
2016-2017 Regular Season,03.20.17,David West,PF,Golden State,Oklahoma City,R,16.2,4,7,0,0,1,2,0,6,6,1,2,1,1,2,9
2016-2017 Regular Season,03.20.17,James Michael McAdoo,PF,Golden State,Oklahoma City,R,6.7,1,2,0,0,0,0,0,0,0,1,1,0,1,1,2
2016-2017 Regular Season,03.20.17,Kevon Looney,PF,Golden State,Oklahoma City,R,5.3,1,2,0,0,0,0,1,1,2,0,0,0,0,0,2
2016-2017 Regular Season,03.20.17,Andre Roberson,SF,Oklahoma City,Golden State,H,25.1,1,2,0,1,0,2,1,2,3,0,4,1,0,1,2
2016-2017 Regular Season,03.20.17,Taj Gibson,PF,Oklahoma City,Golden State,H,21.3,5,10,0,0,0,2,2,0,2,1,2,1,1,1,10
2016-2017 Regular Season,03.20.17,Steven Adams,C,Oklahoma City,Golden State,H,22.4,4,5,0,0,1,4,1,0,1,0,1,0,2,0,9
2016-2017 Regular Season,03.20.17,Victor Oladipo,SG,Oklahoma City,Golden State,H,32.9,6,14,2,3,3,4,1,5,6,5,2,2,1,0,17
2016-2017 Regular Season,03.20.17,Russell Westbrook,PG,Oklahoma City,Golden State,H,27.2,4,16,1,6,6,7,0,8,8,7,4,2,5,0,15
2016-2017 Regular Season,03.20.17,Enes Kanter,C,Oklahoma City,Golden State,H,25.2,6,16,0,1,3,4,6,4,10,0,1,0,0,0,15
2016-2017 Regular Season,03.20.17,Alex Abrines,SG,Oklahoma City,Golden State,H,19.6,0,8,0,7,2,2,0,3,3,2,3,2,0,0,2
2016-2017 Regular Season,03.20.17,Domantas Sabonis,PF,Oklahoma City,Golden State,H,11.8,2,4,0,1,0,0,1,3,4,0,1,0,1,0,4
2016-2017 Regular Season,03.20.17,Semaj Christon,PG,Oklahoma City,Golden State,H,22,4,4,1,1,1,2,0,2,2,1,1,1,0,0,10
2016-2017 Regular Season,03.20.17,Jerami Grant,SF,Oklahoma City,Golden State,H,15.3,3,4,0,0,1,4,0,1,1,0,0,0,0,0,7
2016-2017 Regular Season,03.20.17,Doug McDermott,SF,Oklahoma City,Golden State,H,14.2,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0
2016-2017 Regular Season,03.20.17,Norris Cole,PG,Oklahoma City,Golden State,H,3.1,2,2,0,0,0,0,0,0,0,1,0,1,0,0,4
2016-2017 Regular Season,03.20.17,Carmelo Anthony,SF,New York,LA Clippers,R,25.4,6,14,1,5,3,3,2,2,4,1,3,0,0,0,16
2016-2017 Regular Season,03.20.17,Kristaps Porzingis,PF,New York,LA Clippers,R,31.9,9,16,0,4,0,0,3,8,11,2,3,2,2,0,18
2016-2017 Regular Season,03.20.17,Willy Hernangomez,C,New York,LA Clippers,R,16.6,3,11,0,0,2,2,5,4,9,0,0,0,1,0,8
2016-2017 Regular Season,03.20.17,Courtney Lee,SG,New York,LA Clippers,R,21.9,1,6,0,3,0,0,0,2,2,2,1,0,0,0,2
2016-2017 Regular Season,03.20.17,Derrick Rose,PG,New York,LA Clippers,R,27.6,6,11,0,0,6,6,1,3,4,5,1,0,1,0,18
2016-2017 Regular Season,03.20.17,Lance Thomas,PF,New York,LA Clippers,R,15.5,1,3,0,0,0,0,0,1,1,1,1,0,1,0,2
2016-2017 Regular Season,03.20.17,Kyle O'Quinn,PF,New York,LA Clippers,R,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2016-2017 Regular Season,03.20.17,Justin Holiday,SG,New York,LA Clippers,R,26.9,4,8,1,3,2,2,0,4,4,3,0,1,0,1,11
2016-2017 Regular Season,03.20.17,Mindaugas Kuzminskas,SF,New York,LA Clippers,R,17.5,2,6,1,4,3,3,2,2,4,3,3,1,3,0,8
2016-2017 Regular Season,03.20.17,Marshall Plumlee,C,New York,LA Clippers,R,19.7,2,3,0,0,0,4,0,4,4,2,1,0,2,0,4
2016-2017 Regular Season,03.20.17,Ron Baker,SG,New York,LA Clippers,R,20.4,3,5,2,2,0,0,0,3,3,2,2,2,1,0,8
2016-2017 Regular Season,03.20.17,Chasson Randle,PG,New York,LA Clippers,R,10.8,2,3,0,0,3,4,1,0,1,3,3,0,1,0,7
2016-2017 Regular Season,03.20.17,Sasha Vujacic,SG,New York,LA Clippers,R,3,1,3,1,3,0,0,0,0,0,0,1,0,0,0,3
2016-2017 Regular Season,03.20.17,Luc Mbah a Moute,PF,LA Clippers,New York,H,20.6,2,4,0,2,0,0,0,3,3,2,0,2,1,0,4
2016-2017 Regular Season,03.20.17,Blake Griffin,PF,LA Clippers,New York,H,30.9,12,19,3,4,3,7,3,3,6,2,3,1,1,1,30
2016-2017 Regular Season,03.20.17,DeAndre Jordan,C,LA Clippers,New York,H,27.8,7,9,0,0,0,0,3,7,10,0,1,0,0,3,14
2016-2017 Regular Season,03.20.17,JJ Redick,SG,LA Clippers,New York,H,23.1,4,11,3,6,3,3,0,3,3,3,1,0,1,0,14
2016-2017 Regular Season,03.20.17,Chris Paul,PG,LA Clippers,New York,H,28.5,5,11,2,5,1,1,0,5,5,13,2,1,0,0,13
2016-2017 Regular Season,03.20.17,Marreese Speights,C,LA Clippers,New York,H,16.1,1,3,0,2,2,2,1,3,4,0,0,1,1,0,4
2016-2017 Regular Season,03.20.17,Jamal Crawford,SG,LA Clippers,New York,H,29,5,10,1,4,3,4,0,1,1,0,4,1,1,0,14
2016-2017 Regular Season,03.20.17,Austin Rivers,SG,LA Clippers,New York,H,23.4,6,10,1,4,4,5,0,1,1,2,4,0,3,0,17
2016-2017 Regular Season,03.20.17,Raymond Felton,PG,LA Clippers,New York,H,19.5,0,5,0,1,2,2,1,4,5,2,2,2,1,0,2
2016-2017 Regular Season,03.20.17,Paul Pierce,SF,LA Clippers,New York,H,11.1,1,2,0,1,0,0,0,2,2,1,2,0,0,0,2
2016-2017 Regular Season,03.20.17,Brandon Bass,PF,LA Clippers,New York,H,6.1,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0
2016-2017 Regular Season,03.20.17,Wesley Johnson,SF,LA Clippers,New York,H,4,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0
2016-2017 Regular Season,03.21.17,Nikola Mirotic,PF,Chicago,Toronto,R,25.7,3,9,2,7,0,2,0,2,2,2,2,0,2,0,8
2016-2017 Regular Season,03.21.17,Paul Zipser,SF,Chicago,Toronto,R,40.5,5,9,2,5,0,0,1,4,5,4,5,1,3,2,12
2016-2017 Regular Season,03.21.17,Robin Lopez,C,Chicago,Toronto,R,24.6,5,8,0,0,2,2,3,1,4,1,1,0,1,3,12
2016-2017 Regular Season,03.21.17,Jimmy Butler,SF,Chicago,Toronto,R,43.6,11,21,3,7,12,14,2,8,10,6,1,1,0,2,37
2016-2017 Regular Season,03.21.17,Rajon Rondo,PG,Chicago,Toronto,R,40.5,9,16,4,7,2,2,1,4,5,8,4,4,4,0,24
2016-2017 Regular Season,03.21.17,Denzel Valentine,SG,Chicago,Toronto,R,34.8,1,7,1,5,1,1,0,5,5,1,4,1,2,1,4
2016-2017 Regular Season,03.21.17,Bobby Portis,PF,Chicago,Toronto,R,20.5,3,8,1,4,2,2,0,5,5,0,3,0,0,0,9
2016-2017 Regular Season,03.21.17,Cristiano Felicio,C,Chicago,Toronto,R,15.5,2,3,0,0,1,2,2,0,2,0,0,1,1,0,5
2016-2017 Regular Season,03.21.17,Michael Carter-Williams,PG,Chicago,Toronto,R,12.6,2,6,1,2,2,2,0,0,0,3,3,1,1,2,7
2016-2017 Regular Season,03.21.17,Joffrey Lauvergne,C,Chicago,Toronto,R,6.7,1,3,0,0,0,0,0,1,1,0,1,0,0,0,2
2016-2017 Regular Season,03.21.17,DeMarre Carroll,SF,Toronto,Chicago,H,16.8,2,5,2,4,2,2,0,1,1,3,3,1,0,1,8
2016-2017 Regular Season,03.21.17,Serge Ibaka,PF,Toronto,Chicago,H,25.8,7,13,2,3,0,0,2,4,6,1,3,0,1,0,16
2016-2017 Regular Season,03.21.17,Jonas Valanciunas,C,Toronto,Chicago,H,24.5,4,6,0,0,0,0,1,4,5,0,3,0,2,0,8
2016-2017 Regular Season,03.21.17,DeMar DeRozan,SG,Toronto,Chicago,H,43.5,17,38,1,5,7,11,4,3,7,8,1,2,2,1,42
2016-2017 Regular Season,03.21.17,Cory Joseph,SG,Toronto,Chicago,H,43.3,6,11,1,4,6,7,1,0,1,2,2,0,2,0,19
2016-2017 Regular Season,03.21.17,PJ Tucker,SF,Toronto,Chicago,H,33.4,3,6,2,4,0,0,2,10,12,1,4,1,1,0,8
2016-2017 Regular Season,03.21.17,Jakob Poeltl,C,Toronto,Chicago,H,13,0,0,0,0,0,0,3,2,5,0,3,0,2,0,0
2016-2017 Regular Season,03.21.17,Delon Wright,PG,Toronto,Chicago,H,5.4,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0
2016-2017 Regular Season,03.21.17,Patrick Patterson,PF,Toronto,Chicago,H,23.3,3,4,0,0,0,0,2,5,7,1,2,0,0,2,6
2016-2017 Regular Season,03.21.17,Norman Powell,SG,Toronto,Chicago,H,16.6,3,9,0,2,3,5,1,1,2,1,0,0,1,0,9
2016-2017 Regular Season,03.21.17,Fred VanVleet,PG,Toronto,Chicago,H,19.5,2,3,0,1,2,2,0,3,3,1,2,2,2,0,6
2016-2017 Regular Season,03.21.17,Tobias Harris,PF,Detroit,Brooklyn,R,36.4,10,15,0,3,4,5,2,3,5,1,1,2,0,3,24
2016-2017 Regular Season,03.21.17,Marcus Morris,SF,Detroit,Brooklyn,R,37.8,5,14,1,5,2,4,0,4,4,2,3,0,1,1,13
2016-2017 Regular Season,03.21.17,Andre Drummond,C,Detroit,Brooklyn,R,30.6,6,12,0,0,1,3,4,13,17,2,3,1,2,2,13
2016-2017 Regular Season,03.21.17,Kentavious Caldwell-Pope,SG,Detroit,Brooklyn,R,35.5,7,17,3,8,2,2,0,4,4,3,1,0,1,0,19
2016-2017 Regular Season,03.21.17,Reggie Jackson,PG,Detroit,Brooklyn,R,20.2,3,9,1,2,0,0,1,1,2,2,2,0,1,0,7
2016-2017 Regular Season,03.21.17,Ish Smith,PG,Detroit,Brooklyn,R,27.8,8,15,0,2,0,0,1,6,7,4,1,3,0,1,16
2016-2017 Regular Season,03.21.17,Jon Leuer,PF,Detroit,Brooklyn,R,21.8,0,7,0,2,2,2,1,4,5,1,3,1,0,1,2
2016-2017 Regular Season,03.21.17,Aron Baynes,C,Detroit,Brooklyn,R,17.5,0,0,0,0,0,0,0,6,6,2,3,0,1,0,0
2016-2017 Regular Season,03.21.17,Reggie Bullock,SF,Detroit,Brooklyn,R,12.5,1,3,0,1,0,0,1,0,1,0,0,1,0,0,2
2016-2017 Regular Season,03.21.17,Caris LeVert,SG,Brooklyn,Detroit,H,25.3,5,8,3,4,2,2,0,1,1,1,1,1,0,0,15
2016-2017 Regular Season,03.21.17,Rondae Hollis-Jefferson,SF,Brooklyn,Detroit,H,27,2,7,0,0,0,0,0,4,4,2,2,0,1,0,4
2016-2017 Regular Season,03.21.17,Brook Lopez,C,Brooklyn,Detroit,H,32.9,13,24,3,9,0,2,2,5,7,1,3,0,1,0,29
2016-2017 Regular Season,03.21.17,Randy Foye,SG,Brooklyn,Detroit,H,21.4,1,5,1,4,0,0,0,5,5,5,0,0,1,0,3
2016-2017 Regular Season,03.21.17,Spencer Dinwiddie,PG,Brooklyn,Detroit,H,30.1,3,9,0,3,4,6,3,6,9,4,2,0,1,2,10
2016-2017 Regular Season,03.21.17,Isaiah Whitehead,PG,Brooklyn,Detroit,H,28.1,2,9,0,0,3,4,2,2,4,2,2,0,0,1,7
2016-2017 Regular Season,03.21.17,Quincy Acy,PF,Brooklyn,Detroit,H,23.1,2,4,1,2,2,2,1,3,4,1,2,0,0,0,7
2016-2017 Regular Season,03.21.17,KJ McDaniels,SF,Brooklyn,Detroit,H,20.8,4,8,2,4,1,2,0,2,2,1,1,0,3,1,11
2016-2017 Regular Season,03.21.17,Archie Goodwin,SG,Brooklyn,Detroit,H,17.9,5,10,0,3,0,1,2,3,5,3,0,0,1,2,10
2016-2017 Regular Season,03.21.17,Trevor Booker,PF,Brooklyn,Detroit,H,13.5,1,4,0,0,0,0,1,4,5,2,0,0,2,0,2
2016-2017 Regular Season,03.21.17,TJ Warren,SF,Phoenix,Miami,R,30.7,6,14,0,0,0,1,3,2,5,0,2,1,0,1,12
2016-2017 Regular Season,03.21.17,Marquese Chriss,PF,Phoenix,Miami,R,38.3,7,9,2,2,8,10,1,6,7,0,5,2,6,0,24
2016-2017 Regular Season,03.21.17,Alex Len,C,Phoenix,Miami,R,35.6,5,13,0,2,2,2,3,8,11,0,3,0,3,4,12
2016-2017 Regular Season,03.21.17,Devin Booker,SG,Phoenix,Miami,R,34.1,4,16,0,4,3,4,2,2,4,5,3,1,7,0,11
2016-2017 Regular Season,03.21.17,Tyler Ulis,PG,Phoenix,Miami,R,42.5,4,11,0,1,1,3,0,3,3,6,2,1,5,0,9
2016-2017 Regular Season,03.21.17,"Derrick Jones, Jr.",SF,Phoenix,Miami,R,18,2,4,0,0,2,2,0,1,1,0,3,0,0,0,6
2016-2017 Regular Season,03.21.17,Jared Dudley,PF,Phoenix,Miami,R,19.3,3,6,1,4,1,3,0,8,8,2,3,0,2,0,8
2016-2017 Regular Season,03.21.17,Leandro Barbosa,SG,Phoenix,Miami,R,17.9,4,7,1,2,4,4,0,1,1,1,2,0,1,0,13
2016-2017 Regular Season,03.21.17,Jarell Eddie,SG,Phoenix,Miami,R,3.7,1,2,0,1,0,0,1,0,1,0,0,0,0,0,2
2016-2017 Regular Season,03.21.17,Rodney McGruder,SG,Miami,Phoenix,H,24.3,1,4,0,2,0,0,1,4,5,4,2,0,1,1,2
2016-2017 Regular Season,03.21.17,Luke Babbitt,SF,Miami,Phoenix,H,16.3,1,4,1,4,0,0,0,5,5,0,2,1,1,0,3
2016-2017 Regular Season,03.21.17,Hassan Whiteside,C,Miami,Phoenix,H,31.5,9,18,0,0,5,6,4,10,14,1,4,3,2,2,23
2016-2017 Regular Season,03.21.17,Josh Richardson,SG,Miami,Phoenix,H,36,6,13,2,5,0,0,1,1,2,2,3,0,1,1,14
2016-2017 Regular Season,03.21.17,Goran Dragic,PG,Miami,Phoenix,H,28.2,6,15,2,5,2,3,1,3,4,2,3,2,3,0,16
2016-2017 Regular Season,03.21.17,Tyler Johnson,SG,Miami,Phoenix,H,29,7,17,2,3,1,2,1,5,6,4,3,5,2,0,17
2016-2017 Regular Season,03.21.17,Wayne Ellington,SG,Miami,Phoenix,H,26.6,4,8,3,6,0,0,0,1,1,2,0,1,0,0,11
2016-2017 Regular Season,03.21.17,James Johnson,PF,Miami,Phoenix,H,22.9,3,9,1,2,3,6,0,1,1,1,3,1,2,1,10
2016-2017 Regular Season,03.21.17,Willie Reed,PF,Miami,Phoenix,H,16.5,4,5,0,0,4,4,6,1,7,0,5,0,0,0,12
2016-2017 Regular Season,03.21.17,Okaro White,PF,Miami,Phoenix,H,8.8,1,3,0,0,2,2,3,1,4,1,0,0,2,0,4
2016-2017 Regular Season,03.21.17,Vince Carter,SG,Memphis,New Orleans,R,34.1,2,9,0,6,0,0,0,2,2,4,2,2,0,1,4
2016-2017 Regular Season,03.21.17,JaMychal Green,PF,Memphis,New Orleans,R,18.5,4,6,1,2,3,3,0,2,2,2,5,0,0,0,12
2016-2017 Regular Season,03.21.17,Marc Gasol,C,Memphis,New Orleans,R,37.1,5,13,0,3,0,1,0,8,8,4,3,2,3,0,10
2016-2017 Regular Season,03.21.17,Wayne Selden,G,Memphis,New Orleans,R,16.3,2,6,0,4,0,0,0,2,2,0,0,1,0,0,4
2016-2017 Regular Season,03.21.17,Mike Conley,PG,Memphis,New Orleans,R,31.2,6,14,2,6,2,2,0,6,6,3,2,0,2,0,16
2016-2017 Regular Season,03.21.17,Zach Randolph,PF,Memphis,New Orleans,R,19.2,2,11,0,2,0,0,3,6,9,1,0,0,3,0,4
2016-2017 Regular Season,03.21.17,James Ennis III,SF,Memphis,New Orleans,R,15.5,1,4,1,3,0,0,0,4,4,1,1,1,0,0,3
2016-2017 Regular Season,03.21.17,Andrew Harrison,SG,Memphis,New Orleans,R,23.8,3,5,1,1,3,5,1,3,4,0,3,0,5,1,10
2016-2017 Regular Season,03.21.17,Troy Daniels,SG,Memphis,New Orleans,R,24.3,4,8,4,8,0,0,0,2,2,2,1,0,2,0,12
2016-2017 Regular Season,03.21.17,Brandan Wright,PF,Memphis,New Orleans,R,20.1,3,3,0,0,1,2,0,2,2,0,3,1,0,1,7
2016-2017 Regular Season,03.21.17,Solomon Hill,SF,New Orleans,Memphis,H,33.7,1,7,0,3,3,4,1,4,5,2,2,1,2,0,5
2016-2017 Regular Season,03.21.17,Anthony Davis,PF,New Orleans,Memphis,H,40.3,9,18,0,2,1,2,3,10,13,0,2,0,2,0,19
2016-2017 Regular Season,03.21.17,DeMarcus Cousins,C,New Orleans,Memphis,H,36.8,14,27,5,9,8,9,4,12,16,2,5,2,2,2,41
2016-2017 Regular Season,03.21.17,Jrue Holiday,PG,New Orleans,Memphis,H,40.9,5,17,1,6,0,0,1,2,3,6,0,1,1,1,11
2016-2017 Regular Season,03.21.17,Tim Frazier,PG,New Orleans,Memphis,H,27.6,0,3,0,2,2,2,0,2,2,5,2,3,1,0,2
2016-2017 Regular Season,03.21.17,E'Twaun Moore,SG,New Orleans,Memphis,H,25.5,3,7,1,3,0,0,0,0,0,1,2,1,2,0,7
2016-2017 Regular Season,03.21.17,Alexis Ajinca,C,New Orleans,Memphis,H,14.1,0,3,0,0,0,0,3,7,10,0,1,0,0,0,0
2016-2017 Regular Season,03.21.17,Donatas Motiejunas,PF,New Orleans,Memphis,H,4.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-2017 Regular Season,03.21.17,Jordan Crawford,SG,New Orleans,Memphis,H,16,3,5,2,4,2,2,0,2,2,0,3,0,2,0,10
2016-2017 Regular Season,03.21.17,Quinn Cook,PG,New Orleans,Memphis,H,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-2017 Regular Season,03.21.17,Patrick McCaw,SG,Golden State,Dallas,R,29.9,4,7,2,3,0,0,0,3,3,2,2,1,0,0,10
2016-2017 Regular Season,03.21.17,Draymond Green,PF,Golden State,Dallas,R,28.4,2,6,1,4,2,2,0,7,7,8,3,0,2,0,7
2016-2017 Regular Season,03.21.17,Zaza Pachulia,C,Golden State,Dallas,R,14.5,3,3,0,0,0,0,1,5,6,0,3,0,1,0,6
2016-2017 Regular Season,03.21.17,Klay Thompson,SG,Golden State,Dallas,R,32.2,9,15,5,8,0,0,0,3,3,3,1,3,2,0,23
2016-2017 Regular Season,03.21.17,Stephen Curry,PG,Golden State,Dallas,R,29.8,7,14,3,9,0,0,1,4,5,9,1,2,0,0,17
2016-2017 Regular Season,03.21.17,Matt Barnes,SF,Golden State,Dallas,R,23,2,4,2,2,0,0,0,5,5,5,1,0,3,0,6
2016-2017 Regular Season,03.21.17,JaVale McGee,C,Golden State,Dallas,R,9.3,2,4,0,0,0,2,1,3,4,1,2,0,0,0,4
2016-2017 Regular Season,03.21.17,Ian Clark,SG,Golden State,Dallas,R,28.8,8,16,0,4,2,2,0,4,4,0,4,1,3,0,18
2016-2017 Regular Season,03.21.17,Shaun Livingston,PG,Golden State,Dallas,R,19.7,3,4,0,0,0,0,1,1,2,3,0,1,1,0,6
2016-2017 Regular Season,03.21.17,David West,PF,Golden State,Dallas,R,15,2,3,0,0,2,2,0,5,5,3,1,2,3,0,6
2016-2017 Regular Season,03.21.17,James Michael McAdoo,PF,Golden State,Dallas,R,5.5,1,1,0,0,7,8,0,2,2,0,1,0,1,1,9
2016-2017 Regular Season,03.21.17,Kevon Looney,PF,Golden State,Dallas,R,4.1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2016-2017 Regular Season,03.21.17,Wesley Matthews,SG,Dallas,Golden State,H,32.6,3,8,2,5,0,0,1,2,3,4,0,2,2,0,8
2016-2017 Regular Season,03.21.17,Harrison Barnes,SF,Dallas,Golden State,H,34,2,10,0,1,1,2,1,3,4,2,2,1,0,0,5
2016-2017 Regular Season,03.21.17,Dirk Nowitzki,PF,Dallas,Golden State,H,27.9,6,13,1,4,3,3,1,8,9,1,0,0,0,0,16
2016-2017 Regular Season,03.21.17,Seth Curry,PG,Dallas,Golden State,H,27.4,4,12,1,4,1,1,0,3,3,4,1,1,2,0,10
2016-2017 Regular Season,03.21.17,Yogi Ferrell,PG,Dallas,Golden State,H,26.6,4,10,4,6,0,0,1,0,1,4,1,2,3,0,12
2016-2017 Regular Season,03.21.17,Nerlens Noel,PF,Dallas,Golden State,H,17.2,5,7,0,0,4,4,2,5,7,0,2,0,2,1,14
2016-2017 Regular Season,03.21.17,J.J. Barea,PG,Dallas,Golden State,H,17.3,1,7,1,3,0,0,1,2,3,6,0,0,1,0,3
